,Time (ns),Energy(MeV),Detector ID,IsNeutron
8082,47613415.8020967,0.965227,1.0,0.0
8083,47613840.75650598,3.80897,2.0,1.0
8084,47620139.156140715,1.058367,2.0,0.0
8085,47624294.628218465,0.730772,1.0,0.0
8086,47625228.20329331,0.709044,2.0,0.0
8087,47633786.72363788,0.648909,2.0,0.0
8088,47650150.29181303,0.432615,0.0,0.0
8089,47651784.60328192,0.4745747,0.0,0.0
8090,47653866.83502909,0.66768,1.0,0.0
8091,47670775.15983368,0.583199,0.0,0.0
8092,47673919.06876082,0.542056,1.0,0.0
8093,47680259.85907394,0.42705025,0.0,0.0
8094,47682969.45636558,0.41663,1.0,0.0
8095,47689389.07186221,0.5060836999999999,0.0,0.0
8096,47690267.366962455,2.938053,0.0,1.0
8097,47693219.6842083,0.492033,1.0,0.0
8098,47696499.83618246,6.637027699999999,0.0,1.0
8099,47716516.783971675,1.19781,3.0,0.0
8100,47720343.32385349,0.8134031999999999,1.0,0.0
8101,47735034.99687367,0.42484310000000003,0.0,0.0
8102,47749294.82641285,0.82481,3.0,0.0
8103,47749442.73098087,2.99782,1.0,1.0
8104,47749690.625936136,4.437775,0.0,1.0
8105,47755244.62600879,0.6143109,0.0,0.0
8106,47757718.48180003,2.7296940000000003,2.0,1.0
8107,47769206.903146684,0.4531954,3.0,0.0
8108,47783647.00226049,3.25612,1.0,1.0
8109,47788324.46133846,3.15377,0.0,1.0
8110,47792427.05177742,0.691917,2.0,0.0
8111,47795091.16028926,0.6136693,0.0,0.0
8112,47795092.87585926,4.43006,3.0,1.0
8113,47795657.25873442,1.9747460000000001,3.0,0.0
8114,47799379.639588885,2.52011,1.0,1.0
8115,47801871.34809156,6.331009,2.0,1.0
8116,47804696.594079696,3.7528989999999998,0.0,1.0
8117,47809869.60784775,3.11027,0.0,1.0
8118,47813419.583487324,0.492549,0.0,0.0
8119,47833455.72400272,7.4506717,2.0,1.0
8120,47835447.422352456,1.690386,1.0,0.0
8121,47835448.94199346,4.5417036,0.0,1.0
8122,47842139.019030064,0.609132,1.0,0.0
8123,47847379.23760673,1.68168,0.0,0.0
8124,47855575.383846655,0.64621715,1.0,0.0
8125,47857728.66314973,3.6996789999999997,0.0,1.0
8126,47870493.59361158,0.546439,1.0,0.0
8127,47870495.366878584,3.2253469999999997,1.0,1.0
8128,47870724.01912766,0.883492,1.0,0.0
8129,47906992.40995203,3.15532,0.0,1.0
8130,47909407.85859233,2.9056689999999996,0.0,1.0
8131,47912848.76703488,2.9915,1.0,0.0
8132,47914819.40621235,1.211892,0.0,0.0
8133,47915093.44507018,0.484642,2.0,0.0
8134,47917835.613393866,2.705947,0.0,1.0
8135,47930023.674695976,2.97998,0.0,1.0
8136,47947009.38730675,0.452414,0.0,0.0
8137,47959922.31599726,1.0881087999999999,1.0,0.0
8138,47967785.61630784,0.824278,1.0,0.0
8139,47975600.65841028,2.723827,1.0,1.0
8140,47979233.12163332,2.49458,3.0,0.0
8141,47980988.062512085,1.6934079999999998,1.0,0.0
8142,47984299.15740692,0.47061,1.0,0.0
8143,48006632.36339031,3.0452398,0.0,0.0
8144,48006633.87571731,3.03724,1.0,1.0
8145,48013012.91644293,6.4654359,0.0,1.0
8146,48014513.51374931,0.742782,0.0,0.0
8147,48014513.523773305,0.9751905799999999,1.0,0.0
8148,48030465.373562954,0.6312867,1.0,0.0
8149,48042185.25407788,1.0141898,0.0,0.0
8150,48043600.63607072,0.666465,0.0,0.0
8151,48047063.83462461,2.73282,0.0,1.0
8152,48083809.220870644,3.7534736040000003,0.0,0.0
8153,48086236.796654075,0.460648,1.0,0.0
8154,48101111.05290389,3.86096,0.0,1.0
8155,48104097.40027662,1.42568,1.0,0.0
8156,48108705.558508284,2.67442,1.0,0.0
8157,48108781.51176149,0.4129586,1.0,0.0
8158,48119221.27192036,2.78191591,0.0,1.0
8159,48124970.36218592,1.13189,0.0,0.0
8160,48129499.21853036,0.786292,0.0,0.0
8161,48130213.48766867,4.14429,3.0,1.0
8162,48154422.0330273,0.6380725899999999,1.0,0.0
8163,48154423.1510233,3.44348,1.0,1.0
8164,48154590.86123073,2.1754471,0.0,0.0
8165,48175417.50490603,4.88143,1.0,1.0
8166,48175914.682741456,4.1917,3.0,0.0
8167,48177790.94245029,0.573324,0.0,0.0
8168,48177790.959420286,0.472539,1.0,0.0
8169,48179571.81975741,0.452448,3.0,0.0
8170,48185586.3447271,0.9202803,3.0,0.0
8171,48185655.679536425,0.419098,1.0,0.0
8172,48193284.17738654,2.88226,0.0,1.0
8173,48198207.3224487,0.40183610000000003,0.0,0.0
8174,48205014.11064034,2.59415,0.0,1.0
8175,48218008.23937238,5.770304,0.0,1.0
8176,48225810.14528986,0.47164,1.0,0.0
8177,48233979.27755229,0.7450906,1.0,0.0
8178,48238246.03563519,0.461399,0.0,0.0
8179,48248784.64743401,0.891633,2.0,0.0
8180,48252069.92231243,1.12277,1.0,0.0
8181,48259220.76515757,0.480872,1.0,0.0
8182,48269628.85512288,0.74531,3.0,0.0
8183,48269681.24555879,0.505561,1.0,0.0
8184,48274320.611816324,0.914086,3.0,0.0
8185,48276424.1341895,2.90454,0.0,0.0
8186,48284723.762195826,1.414116,1.0,0.0
8188,48284789.89140741,0.491185,1.0,0.0
8187,48284789.89311541,1.54752,0.0,0.0
8189,48296979.869092576,1.5194,1.0,0.0
8190,48306739.236226626,1.3049605,0.0,0.0
8191,48316632.08921807,0.996871,0.0,0.0
8192,48318311.009031236,2.1958960000000003,2.0,0.0
8193,48319612.263562515,1.78459,1.0,0.0
8194,48324123.903654955,1.6771539999999998,1.0,0.0
8195,48324123.94485395,1.03279,2.0,0.0
8196,48325991.711836696,0.4606918,0.0,0.0
8197,48341747.125829466,0.402935,3.0,0.0
8198,48346915.60506055,0.425659,1.0,0.0
8199,48350226.133116804,2.8478874,3.0,1.0
8200,48377284.33088752,1.11724,3.0,0.0
8201,48378465.67104179,0.412166,0.0,0.0
8202,48382556.06226248,0.538955,0.0,0.0
8203,48390279.73013934,1.529656,1.0,0.0
8204,48394525.59001338,0.6602939999999999,0.0,0.0
8205,48394525.61629738,1.44801,2.0,0.0
8206,48394669.68226021,0.509464,1.0,0.0
8207,48394671.5041382,2.659975,0.0,1.0
8208,48394758.34498337,0.485327,0.0,0.0
8209,48400616.90444382,0.46839549,1.0,0.0
8210,48404841.48935552,0.481857,1.0,0.0
8211,48415751.15796542,0.489814,3.0,0.0
8212,48441611.336399294,0.626658,0.0,0.0
8213,48443966.04326274,0.580423,2.0,0.0
8214,48453418.48269695,0.492565,1.0,0.0
8215,48458118.639518164,0.655525,1.0,0.0
8216,48460468.08239223,0.455602,0.0,0.0
8217,48468985.02095293,2.63666,0.0,1.0
8218,48476152.859148934,0.5049694,1.0,0.0
8219,48484357.91281531,0.8174953,0.0,0.0
8220,48484732.50074848,3.78494,1.0,0.0
8221,48492204.32205921,0.650292,2.0,0.0
8222,48496327.83635012,0.782505,1.0,0.0
8223,48497595.019744344,0.400214,1.0,0.0
8224,48502129.12787854,3.38089,1.0,1.0
8225,48514178.57446237,1.4865,1.0,0.0
8226,48520069.035229445,1.21243,0.0,0.0
8227,48530130.99569399,0.462862,0.0,0.0
8228,48548161.48537982,1.64386,0.0,0.0
8229,48548163.11365582,2.7376959999999997,1.0,1.0
8230,48559413.46215482,0.4478289,1.0,0.0
8231,48574319.792963274,0.49903999999999993,0.0,0.0
8232,48586588.07941519,0.57735,3.0,0.0
8233,48588851.194942296,4.043699999999999,1.0,1.0
8234,48589933.51965104,0.623943,0.0,0.0
8235,48593622.638941236,2.49808,0.0,1.0
8236,48599825.434610546,0.585882,0.0,0.0
8237,48609392.20072993,1.87392,1.0,0.0
8238,48616985.09340163,3.25341,3.0,0.0
8239,48618121.46095065,2.912891,0.0,1.0
8240,48626249.24828569,5.65296,0.0,0.0
8241,48634489.425144844,2.95943,1.0,0.0
8242,48634834.93426316,0.74722469,0.0,0.0
8243,48634933.68420208,1.79674,0.0,0.0
8244,48636742.056545235,0.643773,1.0,0.0
8245,48644531.72707231,1.130711,1.0,0.0
8246,48645006.38292385,0.875769,3.0,0.0
8247,48652585.17272404,0.493333,0.0,0.0
8248,48656151.28632496,2.23158,0.0,0.0
8249,48658017.97702062,0.837841,0.0,0.0
8251,48662250.430900715,0.4709352,1.0,0.0
8250,48662250.43567772,0.5499899,0.0,0.0
8252,48669356.16222466,0.41773499999999997,1.0,0.0
8253,48671134.51907862,0.429787,0.0,0.0
8254,48677783.266016155,0.926382,0.0,0.0
8255,48695941.80090728,0.6390406000000001,1.0,0.0
8256,48704496.40198437,0.611611,3.0,0.0
8257,48715361.52736873,1.3000388399999998,2.0,0.0
8258,48724936.38699371,1.6199211,0.0,0.0
8259,48727217.92766073,0.500609,1.0,0.0
8260,48728643.72659237,0.667943,0.0,0.0
8261,48736132.57058541,0.45745349999999996,0.0,0.0
8262,48759180.755628966,1.23745,0.0,0.0
8263,48768690.60656248,0.495656,3.0,0.0
8264,48773869.452554435,0.550058,1.0,0.0
8265,48775044.2940831,0.4251503,1.0,0.0
8266,48775426.12266697,1.02763,1.0,0.0
8267,48775428.13359297,3.046324,1.0,1.0
8268,48775911.68167936,2.5513076,1.0,0.0
8269,48795215.60340045,1.6765,0.0,0.0
8270,48802261.79323649,0.653425,0.0,0.0
8271,48803889.60565339,3.5859460999999997,2.0,1.0
8272,48804071.798110634,0.575454,0.0,0.0
8273,48825969.72390691,0.514434,0.0,0.0
8274,48830974.60519534,0.877157,1.0,0.0
8275,48834599.521140635,0.671193,1.0,0.0
8276,48840563.39279648,0.519267,3.0,0.0
8277,48841305.7456965,0.802187,0.0,0.0
8278,48841305.77921949,1.2255251,2.0,0.0
8279,48854716.58451411,3.55047,1.0,1.0
8280,48860950.11214158,3.50476,3.0,1.0
8281,48868446.19130027,0.6422614,2.0,0.0
8282,48879896.222316116,1.08192,1.0,0.0
8283,48883641.38487238,1.02719,1.0,0.0
8284,48884233.68762196,0.656561,0.0,0.0
8285,48887741.87256321,1.08045,0.0,0.0
8286,48892366.72408346,1.43543,3.0,0.0
8287,48902983.151960105,0.814171,0.0,0.0
8288,48906163.39500992,1.230761,3.0,0.0
8289,48909945.31461947,1.65242,0.0,0.0
8290,48911119.0160184,0.41972529999999997,0.0,0.0
8291,48912706.3806198,0.7450071,0.0,0.0
8292,48922342.73723043,0.521209,0.0,0.0
8293,48922727.08068038,2.427129,0.0,1.0
8294,48923318.8847122,1.19913,1.0,0.0
8295,48931949.944579326,0.459737,1.0,0.0
8296,48931951.18340033,4.88088,0.0,1.0
8298,48932494.70193847,1.52769,1.0,0.0
8297,48932494.71250247,1.45337,0.0,0.0
8299,48934555.94556673,1.39284,0.0,0.0
8300,48944909.873009935,2.87261,2.0,0.0
8301,48953001.77013482,0.448747,0.0,0.0
8302,48953903.044847585,0.5182022,1.0,0.0
8303,48966753.307334974,1.0035983,0.0,0.0
8304,48970365.20397205,0.4597421,0.0,0.0
8305,48974889.02009743,1.451954,1.0,0.0
8306,48990358.70456395,0.445933,2.0,0.0
8307,49001062.58905842,4.1624,0.0,1.0
8308,49009962.37120876,2.29329,0.0,0.0
8309,49017525.257733315,0.563381,1.0,0.0
8310,49020807.4585883,0.45538199999999995,1.0,0.0
8311,49024516.59987138,1.09458,0.0,0.0
8312,49029666.284994274,0.8509062000000001,0.0,0.0
8313,49033241.80554408,0.950726,0.0,0.0
8314,49035339.18576442,0.8612353,2.0,0.0
8315,49038360.8580525,2.112829,1.0,0.0
8316,49038572.5967176,0.522357,0.0,0.0
8317,49038691.43697681,0.5187904999999999,0.0,0.0
8318,49039674.84666738,1.38915,0.0,0.0
8319,49039676.940170385,2.7964855,2.0,1.0
8320,49042922.487805486,1.004453,1.0,0.0
8321,49043339.58328267,7.89882,1.0,1.0
8322,49044731.3504048,1.75755,0.0,0.0
8323,49044731.388330795,0.479547,3.0,0.0
8324,49046132.125754006,0.929111,1.0,0.0
8325,49046681.69299725,0.865479,3.0,0.0
8326,49050506.257354915,0.64253,0.0,0.0
8327,49057218.590429075,0.533305516,0.0,0.0
8328,49062321.44481076,1.4797,0.0,0.0
8329,49069152.95463722,0.73027917,0.0,0.0
8330,49073434.145772815,3.15881,1.0,0.0
8331,49076128.4638831,0.4583276,1.0,0.0
8332,49077850.577151954,0.7615970000000001,0.0,0.0
8333,49078302.27873071,1.08301,1.0,0.0
8334,49078471.72374131,1.0117118999999999,3.0,0.0
8335,49081668.85820171,1.89879,1.0,0.0
8336,49097702.688230634,1.330957,1.0,0.0
8337,49098000.02158826,0.6642022999999999,0.0,0.0
8338,49098000.028367266,0.6154530919999999,1.0,0.0
8339,49099301.004522294,0.726936,1.0,0.0
8340,49103543.22402916,0.8621570199999999,0.0,0.0
8341,49109621.136486754,2.99229184,0.0,1.0
8342,49129322.879557095,0.750539,1.0,0.0
8343,49129689.92771473,3.1038005,2.0,1.0
8344,49133186.010578796,2.4974353,0.0,1.0
8345,49139358.84172117,1.298946,0.0,0.0
8346,49139549.925952144,2.838,0.0,1.0
8347,49159919.9219682,0.483256,0.0,0.0
8348,49162749.5075812,0.686081,1.0,0.0
8349,49164888.75651061,1.821616,0.0,0.0
8350,49167603.5674663,0.44955,1.0,0.0
8351,49175456.66749092,0.673217,1.0,0.0
8352,49179530.354130246,1.3478217000000001,3.0,0.0
8353,49179837.83177355,0.4910447,1.0,0.0
8354,49183803.847206146,0.4339618,1.0,0.0
8355,49196033.46556679,3.81694,0.0,1.0
8356,49198456.0652132,0.673892,0.0,0.0
8357,49201163.57594939,2.426227,1.0,1.0
8358,49208173.82331237,1.06663,2.0,0.0
8359,49214167.09592162,0.5111559,0.0,0.0
8360,49223064.62488947,0.449052,1.0,0.0
8361,49223065.83726447,3.21831,1.0,1.0
8362,49223521.32789063,0.5522049,1.0,0.0
8363,49230126.625666134,0.4722099,0.0,0.0
8364,49230148.55437344,0.585015,0.0,0.0
8365,49232840.39204025,0.5458251999999999,1.0,0.0
8366,49234379.388294645,1.01661855,0.0,0.0
8367,49237663.24043123,0.7120771,0.0,0.0
8368,49237749.94688235,2.423124,0.0,1.0
8369,49244267.92946073,2.78204,3.0,1.0
8370,49261679.76431779,5.11534,1.0,1.0
8371,49262318.74679531,0.4314398,1.0,0.0
8372,49262571.20876882,0.413531,3.0,0.0
8373,49264053.42199063,0.519315,0.0,0.0
8374,49266524.500808775,0.5240507,1.0,0.0
8375,49273057.22665044,2.5847727,3.0,1.0
8376,49276658.43619624,0.665403,1.0,0.0
8377,49284470.023520865,0.6403857,1.0,0.0
8378,49287287.58599902,1.3063173,1.0,0.0
8379,49291674.9991423,0.899588,1.0,0.0
8380,49296259.05615994,0.586826,1.0,0.0
8381,49300921.9529317,2.99441,1.0,0.0
8382,49306046.565585226,1.6901214,1.0,0.0
8383,49306046.617063224,0.994164,3.0,0.0
8384,49307299.64476309,0.47897239999999996,1.0,0.0
8385,49307300.68001709,3.724748,1.0,1.0
8386,49326373.21451492,4.268365,1.0,1.0
8387,49327004.099109404,2.47958,0.0,1.0
8388,49334471.15233664,0.4114561,3.0,0.0
8389,49336958.42539675,0.7328399999999999,1.0,0.0
8390,49336958.46693574,1.0895,3.0,0.0
8391,49357965.798674,0.5574530000000001,2.0,0.0
8392,49361199.47550688,3.51553,1.0,1.0
8393,49365177.541484095,0.566065,1.0,0.0
8394,49370122.31889976,1.313244,0.0,0.0
8395,49374019.75131931,0.575017,3.0,0.0
8396,49376502.339787655,0.641891,1.0,0.0
8397,49382449.66325489,0.937052,2.0,0.0
8398,49387557.38513969,0.4419793,1.0,0.0
8399,49396397.50836543,3.29047,2.0,1.0
8400,49399825.469954945,0.433588,0.0,0.0
8401,49399826.59386495,4.08345,1.0,1.0
8402,49418267.03793452,2.72917,0.0,1.0
8403,49422530.15775124,1.11679,2.0,0.0
8404,49428596.32415209,1.038238,2.0,0.0
8405,49430141.732998654,2.9095,1.0,0.0
8406,49441751.93393822,2.00559713,0.0,0.0
8407,49441753.56333022,3.34652,0.0,1.0
8408,49444956.0474693,1.03217,2.0,0.0
8409,49448674.305353925,3.4583,0.0,1.0
8410,49454213.407292314,0.84304363,0.0,0.0
8411,49455429.99908711,3.5833295,0.0,1.0
8412,49455988.36398457,3.77471,2.0,1.0
8413,49461276.494784355,0.751503,0.0,0.0
8414,49465564.35839683,0.554271,1.0,0.0
8415,49478610.967109166,0.790095,0.0,0.0
8416,49481863.06151925,1.25388,1.0,0.0
8417,49481863.119860254,3.3364,3.0,0.0
8419,49504981.94069734,1.22641,1.0,0.0
8418,49504981.94998934,0.584144,0.0,0.0
8421,49512106.63805518,0.409651,1.0,0.0
8420,49512106.63878618,0.7271230000000001,0.0,0.0
8422,49521777.74284718,1.60818945,1.0,0.0
8423,49531033.76324683,1.0415977699999999,1.0,0.0
8424,49531033.82574583,0.5190328000000001,2.0,0.0
8425,49533424.104266554,0.985801,1.0,0.0
8426,49534430.97008655,6.15812,0.0,0.0
8427,49536083.876105554,0.487572,2.0,0.0
8428,49537624.26631775,3.03358,1.0,0.0
8429,49537625.81910875,3.7279210000000003,1.0,1.0
8430,49541282.24031614,0.7548269999999999,1.0,0.0
8431,49548588.72165421,0.623597,0.0,0.0
8432,49549399.17499148,0.54103916,0.0,0.0
8433,49550171.92329265,0.828049,0.0,0.0
8434,49555011.81813741,2.595898,1.0,1.0
8435,49566274.00044143,2.857709,2.0,0.0
8436,49568393.54816043,1.3196633,1.0,0.0
8437,49570695.185774945,0.632097,1.0,0.0
8438,49570695.22945594,0.842512,2.0,0.0
8439,49575057.44659634,0.79309684,0.0,0.0
8440,49575057.47566934,0.44333700000000004,2.0,0.0
8441,49576517.219456464,1.0609009999999999,1.0,0.0
8442,49577267.739955954,2.41145,1.0,0.0
8443,49577456.1288518,0.606428,3.0,0.0
8444,49580885.3830856,1.71667,0.0,0.0
8445,49582217.905499205,0.6364920000000001,0.0,0.0
8446,49586242.532393865,0.515737,0.0,0.0
8448,49586242.56324487,1.32993,3.0,0.0
8447,49586242.567419864,0.793945,1.0,0.0
8449,49588463.7703525,1.7911926,1.0,0.0
8450,49596394.977614686,3.862531,0.0,1.0
8451,49601693.964289494,0.585426,2.0,0.0
8452,49603446.73150828,0.768911,1.0,0.0
8453,49603448.715980284,2.74359,1.0,1.0
8454,49606610.025635496,0.478597,0.0,0.0
8455,49622808.42901573,0.845599,1.0,0.0
8456,49631820.74520364,4.21376,3.0,1.0
8457,49632477.79634234,0.738944,2.0,0.0
8458,49646521.572878435,0.5735506,0.0,0.0
8459,49651694.459112786,1.2074080999999999,1.0,0.0
8460,49659429.00083421,1.1064151000000002,3.0,0.0
8461,49664191.14225119,0.446341,0.0,0.0
8462,49664192.79956519,2.84302,1.0,1.0
8463,49669137.47579795,1.6729262999999999,0.0,0.0
8464,49673313.21156822,0.477024,3.0,0.0
8465,49686952.04005604,0.518039,3.0,0.0
8466,49711741.67201983,0.642689,1.0,0.0
8467,49714283.15317038,0.500344,1.0,0.0
8468,49716792.015964374,1.134,2.0,0.0
8469,49731503.14373782,2.21393,0.0,0.0
8470,49736916.45107901,0.518471,0.0,0.0
8471,49737435.955852434,0.997474,3.0,0.0
8472,49738135.693829425,0.4684376,1.0,0.0
8473,49753760.80715617,0.611941,0.0,0.0
8474,49756239.38991798,2.7571000000000003,1.0,1.0
8475,49759410.55599366,0.7069072,0.0,0.0
8476,49760060.12223044,0.4093,1.0,0.0
8477,49760060.174554445,0.503371,3.0,0.0
8478,49768599.67726071,0.982679,0.0,0.0
8479,49774823.21688646,1.7082325,0.0,0.0
8480,49788354.602734946,0.910042,3.0,0.0
8481,49802555.523893505,0.886295,1.0,0.0
8482,49802557.249344505,4.1141,3.0,1.0
8483,49807634.87271647,0.65156015,0.0,0.0
8484,49808421.898479626,1.24419,2.0,0.0
8486,49817022.893496595,0.462213,1.0,0.0
8485,49817022.90067259,0.44758899999999996,0.0,0.0
8487,49818068.34304764,0.42833,1.0,0.0
8488,49825097.5290929,0.43193000000000004,0.0,0.0
8489,49830862.36926019,4.609038099999999,3.0,1.0
8490,49841761.1388235,3.10128,0.0,0.0
8491,49843083.4232953,0.405618,1.0,0.0
8492,49873959.62030878,0.408581,0.0,0.0
8493,49873959.63911878,0.599451,2.0,0.0
8494,49883003.53733409,0.6132864,0.0,0.0
8495,49884590.752623044,0.468462,3.0,0.0
8496,49886074.05444945,0.422376,1.0,0.0
8497,49893969.37464637,3.4199379,1.0,1.0
8498,49894766.5888894,0.440239,3.0,0.0
8499,49895965.85030791,0.503346,1.0,0.0
8500,49899091.28954078,0.808557,1.0,0.0
8501,49902608.654749416,0.795402,3.0,0.0
8502,49906213.858296484,1.7804658,0.0,0.0
8503,49910457.420847334,2.702594,1.0,1.0
8504,49918598.23948161,0.721005,1.0,0.0
8505,49918599.75444462,3.6304,1.0,1.0
8506,49934547.06921167,2.109952,0.0,0.0
8507,49945462.44396198,0.404881,2.0,0.0
8508,49947040.686320476,0.420624,0.0,0.0
8509,49947042.52712348,3.1155169999999996,1.0,1.0
8510,49948430.659706555,1.501733,0.0,0.0
8511,49949195.07926854,3.91026457,1.0,1.0
8512,49963149.41198586,0.616545,1.0,0.0
8513,49963715.47960562,3.20704,0.0,1.0
8514,49964661.58057119,0.61169,1.0,0.0
8515,49967320.25116272,1.8642,1.0,0.0
8516,49974057.22315512,0.5365736,2.0,0.0
8517,49983138.386496074,0.4598135,1.0,0.0
8518,49994743.25231514,1.1406356,1.0,0.0
8519,49995705.83186103,1.15133347,0.0,0.0
8520,49995876.129654035,3.51652,1.0,1.0
8521,49999615.114444755,1.38941774,0.0,0.0
8522,50006713.4268915,0.528505,0.0,0.0
8523,50006734.88396855,2.473188,3.0,1.0
8524,50011186.65214799,2.610833,0.0,1.0
8525,50014619.36472627,3.68126,0.0,1.0
8526,50016015.81477199,3.9866740000000003,0.0,1.0
8527,50022263.97879431,0.662464,3.0,0.0
8528,50033024.843006864,0.705487,2.0,0.0
8529,50039270.010458015,0.623428,0.0,0.0
8530,50046944.67775703,0.47243110000000005,2.0,0.0
8531,50051776.01684417,3.24591,0.0,1.0
8532,50054123.07812803,4.833759000000001,0.0,1.0
8533,50055067.20619601,3.12607,1.0,1.0
8534,50055815.91708034,2.65597,0.0,1.0
8535,50062106.35661944,1.857972,3.0,0.0
8536,50062107.65781344,4.445220000000001,1.0,1.0
8537,50072194.420060225,0.644922,0.0,0.0
8538,50073938.13861896,0.764585,1.0,0.0
8539,50085100.03342745,0.466694,0.0,0.0
8540,50090458.72116801,1.554076,1.0,0.0
8541,50099598.27317866,3.77048,1.0,1.0
8542,50100170.59346861,1.3255100000000002,0.0,0.0
8544,50100543.1749684,1.08529,1.0,0.0
8543,50100543.185612395,2.4244,0.0,0.0
8545,50104445.91288621,0.78196,2.0,0.0
8546,50106685.158654496,4.20542,1.0,1.0
8547,50108595.56414819,0.7411485,1.0,0.0
8548,50123518.906989485,1.399442,1.0,0.0
8549,50130672.50167941,0.4585267,1.0,0.0
8550,50130673.960788414,2.95265,1.0,1.0
8551,50144017.58422952,0.427434,0.0,0.0
8552,50147997.99721749,0.4955,1.0,0.0
8553,50150895.98693394,1.1903443,1.0,0.0
8554,50151644.62280401,3.571703,0.0,1.0
8555,50159021.41227128,0.584508,1.0,0.0
8556,50159252.46924015,2.5591939999999997,1.0,1.0
8557,50164187.864741996,3.144399,3.0,1.0
8558,50164281.63612144,0.700198,0.0,0.0
8559,50166946.69570629,0.5868786799999999,1.0,0.0
8560,50171292.67469805,2.5233019999999997,2.0,1.0
8561,50174775.96319339,0.443878,1.0,0.0
8562,50187599.21308202,0.981568,0.0,0.0
8563,50189162.84396843,2.1266730999999996,1.0,0.0
8564,50189310.30570077,0.60063,1.0,0.0
8565,50191625.45028101,0.590094,1.0,0.0
8566,50197798.751953706,1.29669,2.0,0.0
8567,50201008.341904424,4.354517899999999,1.0,1.0
8568,50203465.55021337,0.790102,0.0,0.0
8569,50217033.25054389,1.7049897,1.0,0.0
8570,50218485.782876275,1.1804810000000001,0.0,0.0
8571,50226519.280968614,0.49232752,1.0,0.0
8572,50236288.86857631,1.86633,0.0,0.0
8573,50236288.87370531,0.6837788,1.0,0.0
8574,50243719.89426346,0.4076932,1.0,0.0
8575,50249201.51197138,2.36317,0.0,0.0
8576,50256407.69547998,1.09818267,1.0,0.0
8577,50268618.64259897,0.47217863000000004,0.0,0.0
8578,50273277.19237969,0.461416,2.0,0.0
8579,50276797.059698455,0.4744108,0.0,0.0
8580,50289743.472844414,0.800157,0.0,0.0
8581,50289745.32501441,4.1089780000000005,3.0,1.0
8582,50290144.194470115,0.8878961,0.0,0.0
8583,50297439.1818434,0.855981,1.0,0.0
8584,50298864.09234357,2.79458963,0.0,0.0
8585,50299220.02133623,0.584245,1.0,0.0
8586,50299464.55773926,5.171619,1.0,1.0
8587,50299965.72436546,0.931922,0.0,0.0
8588,50300592.81347608,0.469514,3.0,0.0
8589,50300897.45981562,1.693886,0.0,0.0
8590,50303037.197214454,2.989646,2.0,1.0
8591,50303458.57061804,1.55212,1.0,0.0
8592,50311324.791110925,1.0590289,0.0,0.0
8593,50324776.87745692,1.158442,1.0,0.0
8594,50329793.93108811,0.875848,3.0,0.0
8595,50329796.13437911,3.0067850000000003,1.0,1.0
8596,50334697.62379259,3.87337,1.0,1.0
8597,50340533.84741794,2.662367,0.0,1.0
8598,50343213.09699931,4.194109,3.0,1.0
8599,50351418.432809286,0.965535,2.0,0.0
8600,50353940.95549969,3.00603,1.0,1.0
8601,50355679.92163911,0.714459,3.0,0.0
8602,50363467.94630253,0.8730987,1.0,0.0
8603,50376058.680925675,1.17436695,1.0,0.0
8604,50376563.82334245,1.6761309999999998,0.0,0.0
8605,50376563.85739045,0.417359,3.0,0.0
8606,50376565.56585945,2.4394,0.0,1.0
8607,50376566.177709445,2.5696849,1.0,1.0
8608,50386832.44625506,0.786909,1.0,0.0
8609,50386834.61458806,4.20593,3.0,1.0
8610,50417526.93224608,0.530809,1.0,0.0
8611,50429795.08106904,0.4226695,2.0,0.0
8612,50439996.6642728,2.445865,0.0,1.0
8613,50441979.47937703,3.44917,0.0,1.0
8614,50449437.9521778,2.5143315999999998,3.0,1.0
8615,50453216.97062954,0.479142,3.0,0.0
8616,50456617.45607446,1.6183,3.0,0.0
8617,50458647.52459945,2.40412,0.0,1.0
8618,50459309.98078503,1.78217,0.0,0.0
8619,50463026.24420405,7.794957,1.0,1.0
8620,50465201.02193287,2.88774,1.0,1.0
8621,50469027.02574587,0.5713844,1.0,0.0
8622,50470168.786448486,0.698759,0.0,0.0
8623,50484358.398330994,0.5250319999999999,0.0,0.0
8624,50491119.70602352,1.7980859999999999,0.0,0.0
8625,50498808.598882824,0.493668,0.0,0.0
8626,50516249.3166147,1.95045,1.0,0.0
8627,50536466.44378596,0.528007,1.0,0.0
8628,50536468.289917104,1.5926,0.0,0.0
8629,50536922.72527006,0.552067,1.0,0.0
8630,50541605.10417955,2.76412,1.0,0.0
8631,50549657.470498666,2.2825154999999997,1.0,0.0
8632,50550869.085063234,2.5840528,0.0,1.0
8633,50560032.93288865,0.498725,1.0,0.0
8634,50560679.48942265,0.748273,3.0,0.0
8635,50563248.6172833,0.490764,0.0,0.0
8636,50564090.72371233,0.690224,2.0,0.0
8637,50564740.48347414,0.510749,2.0,0.0
8638,50565448.14039056,0.589095,3.0,0.0
8639,50567250.21147921,2.058722,0.0,0.0
8640,50567661.66074644,0.800069,1.0,0.0
8641,50582247.67442245,0.402753,2.0,0.0
8642,50590073.59368232,2.62839,1.0,0.0
8643,50590073.64976432,0.459972,3.0,0.0
8644,50611822.552590415,2.50027,1.0,1.0
8645,50625596.61281508,3.1699842,0.0,1.0
8646,50633314.365804814,1.7965473,3.0,0.0
