,Time (ns),Energy(MeV),Detector ID,IsNeutron
22573,140696783893.35436463,0.5086236699999999722,0.0,0.0
22574,140703403731.56025748,0.756761000000000017,0.0,0.0
22575,140709698817.97512357,2.2136100000000000776,1.0,1.0
22576,140711726219.21266454,0.7823489999999999611,0.0,0.0
22577,140720793781.60162832,0.41679699999999997306,1.0,0.0
22578,140725621156.52274883,0.42197280000000003675,1.0,0.0
22579,140733053588.41420798,3.3508230999999999433,1.0,1.0
22580,140734463357.81963512,0.76021399999999994535,1.0,0.0
22581,140738044441.90298568,0.7392259999999999387,0.0,0.0
22582,140753335746.06432308,2.0251055999999998392,1.0,0.0
22583,140757889977.24444585,0.45868399999999998062,0.0,0.0
22584,140757889980.26200716,1.8254253019999999719,2.0,1.0
22585,140759028550.09451286,0.5005469999999999642,1.0,0.0
22586,140759028553.69739087,2.0710899999999998755,0.0,1.0
22587,140760014755.3314116,1.0199557799999998675,0.0,0.0
22588,140767798280.9826176,0.50764799999999998814,2.0,0.0
22589,140770180669.82543588,1.213859999999999939,2.0,0.0
22591,140776696834.42556447,1.8395500000000000185,1.0,0.0
22590,140776696834.48849013,0.42973699999999998012,0.0,0.0
22592,140779307885.52859554,0.8635629999999999695,0.0,0.0
22593,140782031030.81884252,0.4062200000000000255,1.0,0.0
22594,140782031030.85448334,1.2735570000000000501,2.0,0.0
22595,140784808271.98535508,3.5860599999999998033,0.0,1.0
22596,140792080518.65441576,0.4246656999999999793,1.0,0.0
22597,140801014085.7899728,0.41454800000000002758,0.0,0.0
22598,140805002208.51862991,1.6207083369999999434,1.0,1.0
22599,140805356114.21473163,0.59938199999999997036,0.0,0.0
22600,140807745620.51561816,3.4319288130000003,0.0,1.0
22601,140812971229.07133712,0.62681249999999999467,1.0,0.0
22602,140821544824.63761269,1.7809140000000001081,2.0,0.0
22603,140833312409.17897275,0.54056999999999999496,1.0,0.0
22604,140839412421.58044815,0.76770700000000002827,1.0,0.0
22605,140839412421.62592289,0.50320200000000003815,3.0,0.0
22606,140840746644.67428306,3.5092900000000000205,1.0,1.0
22607,140845768928.89882061,3.625826400000000227,0.0,1.0
22608,140850139672.99124715,2.4000900000000000567,1.0,1.0
22609,140867547464.68793087,0.49513840000000003405,1.0,0.0
22610,140869433824.67782725,0.89293299999999997674,1.0,0.0
22611,140874677777.80096868,0.42714489999999999403,3.0,0.0
22612,140892107689.8377578,0.46567499999999995008,1.0,0.0
22613,140913308869.54992253,1.6334769999999998458,1.0,1.0
22614,140920059721.71602935,0.5836390000000000189,2.0,0.0
22615,140924722756.62021275,1.6760890000000001621,0.0,1.0
22616,140931878975.84152779,1.4564093000000000178,1.0,0.0
22617,140945187108.31627573,2.987408219000000642,1.0,1.0
22618,140965668820.55773817,1.0408269999999999467,1.0,0.0
22619,140969956415.31211163,0.6161422999999999206,1.0,0.0
22620,140970071682.50968334,0.4593349999999999933,1.0,0.0
22621,140996439241.42256424,0.40205999999999997296,2.0,0.0
22622,141002912689.04351227,1.9485383730000001012,0.0,1.0
22623,141006009650.60169756,1.7169917100000000598,0.0,1.0
22624,141008168215.73567949,0.44834810000000002717,0.0,0.0
22625,141008868997.88014261,4.6597830000000000084,3.0,1.0
22626,141010450538.59937184,4.678311765000000122,0.0,1.0
22627,141012053516.13859306,2.614033348000000423,1.0,1.0
22628,141019840489.54668082,0.40416800000000002724,1.0,0.0
22629,141022069239.85076514,1.6578699999999999548,0.0,1.0
22630,141022888820.97857936,0.41540299999999996672,0.0,0.0
22631,141033973135.43794666,0.6337819999999999565,0.0,0.0
22632,141037005450.28962666,1.2062370000000000037,1.0,0.0
22633,141055250778.32439251,0.89294099999999998474,1.0,0.0
22634,141055250779.85947746,3.1284999999999998366,0.0,1.0
22635,141064201169.79083446,1.8299289770000000122,2.0,1.0
22636,141065364236.45238188,3.4514999999999997904,0.0,1.0
22637,141065453830.85497747,0.71557400000000004336,0.0,0.0
22638,141066797855.65043516,2.3335699999999999221,2.0,0.0
22640,141068710792.20695719,1.6071369999999998157,3.0,1.0
22639,141068710793.02129601,1.8213459999999999095,1.0,1.0
22641,141081029693.39341825,1.7291300000000000558,1.0,0.0
22642,141082208268.20885918,2.069676999999999989,2.0,1.0
22643,141086619661.78456737,0.44717860000000003717,1.0,0.0
22644,141088074114.2251793,2.0562753090000005507,0.0,1.0
22645,141093198409.06215404,0.41178599999999998538,0.0,0.0
22646,141102187392.45638631,0.97902999999999995584,0.0,0.0
22647,141104095030.39693391,0.80855280000000007146,1.0,0.0
22648,141109530355.8002172,1.0037400000000000766,1.0,0.0
22649,141114325420.59267803,4.042122640000000544,0.0,1.0
22650,141114905672.24726078,1.6031699999999999839,0.0,1.0
22651,141122193886.28403749,1.2074400000000000688,0.0,0.0
22652,141122258372.97143017,0.49656299999999997663,3.0,0.0
22653,141161034957.55390896,1.6269460199999998817,1.0,1.0
22654,141166170446.8061771,1.6148549999999999294,1.0,1.0
22655,141170412578.69331616,3.8772929999999998785,0.0,1.0
22656,141181528754.47344741,1.8506299999999999972,1.0,0.0
22657,141182078940.68768838,0.52724000000000004196,1.0,0.0
22658,141182279663.31735957,1.0790329999999999089,2.0,0.0
22659,141186221853.6916771,2.2776999999999998359,3.0,1.0
22660,141200598530.38858932,2.899849000000000121,0.0,1.0
22661,141202826465.15059355,2.5502299999999999969,1.0,0.0
22662,141211294690.03702183,0.44709700000000002218,2.0,0.0
22663,141227800735.76160476,1.6912300000000000111,3.0,1.0
22664,141230206505.47218224,0.92155900000000001704,2.0,0.0
22665,141233310601.62311701,0.9500680000000000236,0.0,0.0
22666,141243176554.23465112,0.43691400000000002457,0.0,0.0
22667,141252174521.29996331,2.3114499999999997826,1.0,1.0
22668,141257703090.51844719,4.387995800000000557,0.0,0.0
22669,141265278006.62154277,0.83007390000000003116,0.0,0.0
22670,141270023516.44051714,1.0474520000000000497,3.0,0.0
22671,141280378645.45311208,0.7082589999999999719,0.0,0.0
22672,141302665131.9127609,0.46303499999999997438,0.0,0.0
22673,141312176727.07572319,0.68514399999999997526,0.0,0.0
22674,141316022150.35599102,1.6876746000000000247,0.0,0.0
22675,141316022153.31815842,2.1307666000000002882,2.0,1.0
22676,141329017093.80996636,0.59671300000000004893,1.0,0.0
22677,141334393189.31547746,5.701124466000000446,1.0,1.0
22678,141334393190.07086965,2.290490000000000137,3.0,1.0
22680,141355038205.36615649,0.970817000000000041,3.0,0.0
22679,141355038205.37590514,0.5956740000000000368,1.0,0.0
22681,141365093753.84517284,0.7716910000000000158,1.0,0.0
22682,141365093756.10603456,2.035419999999999785,0.0,1.0
22683,141365093756.68489952,1.9042862480000000147,3.0,1.0
22684,141365242969.1607324,1.0300300000000000011,0.0,0.0
22685,141366541093.68288346,1.3340799999999999326,0.0,0.0
22686,141367631944.72948158,1.2392300000000000537,3.0,0.0
22687,141374335469.48722096,2.1248455599999998,1.0,1.0
22688,141381182197.72434258,2.5511499999999998067,1.0,0.0
22689,141382658742.16313022,1.0656347999999999931,0.0,0.0
22690,141387992472.67616011,0.50778600000000007064,1.0,0.0
22691,141409661879.44994204,0.76399600000000000843,3.0,0.0
22692,141409661881.74081708,3.335469999999999935,1.0,1.0
22693,141410045338.10922794,0.84213300000000002044,2.0,0.0
22694,141410045340.78962252,2.6185046800000000289,3.0,1.0
22695,141410593938.88176033,4.7425899999999998613,0.0,1.0
22696,141412246385.69664761,0.80623699999999998145,0.0,0.0
22697,141420349975.59403564,0.4647329999999999517,1.0,0.0
22698,141421941184.91624977,1.6908864000000001226,0.0,0.0
22699,141422263171.83448714,1.6424001230000000451,1.0,1.0
22700,141430410588.28057998,3.5926399999999998336,1.0,1.0
22701,141431006366.0367689,4.1145420000000001437,1.0,1.0
22702,141440804663.88405171,0.44050600000000000867,1.0,0.0
22703,141443096696.9851795,2.9583499999999998131,0.0,0.0
22704,141443610652.52431332,0.9007720000000000171,2.0,0.0
22705,141455095773.21860206,2.012890000000000068,2.0,0.0
22706,141458151800.73103079,0.56773099999999998566,1.0,0.0
22707,141476434858.31045495,0.4058394000000000168,1.0,0.0
22708,141489957314.84311022,2.0963199999999999612,1.0,0.0
22709,141507366198.50829357,0.64871360000000000134,0.0,0.0
22710,141507366201.0184421,3.9704034410000001998,0.0,1.0
22711,141510137374.64518271,3.331152799999999914,1.0,1.0
22712,141510137375.82991326,2.1072500000000000675,2.0,1.0
22713,141522816180.51640067,0.9676339999999999941,0.0,0.0
22714,141525656196.35922189,2.5979700000000001125,0.0,0.0
22715,141528384631.61990035,0.41414299999999998336,1.0,0.0
22716,141551418812.095676,1.6712599999999999678,1.0,1.0
22717,141564363762.98231038,1.6007199999999999207,3.0,1.0
22718,141564522599.95469944,1.8680633420000001266,1.0,1.0
22719,141570922236.96295719,1.1301499999999999879,3.0,0.0
22720,141573105003.02753553,0.8699869999999999548,0.0,0.0
22721,141574678355.55291913,0.54291699999999998294,3.0,0.0
22722,141575190476.27650365,2.1224899999999999878,0.0,1.0
22723,141577071182.22970167,0.9051219999999999821,0.0,0.0
22724,141583752869.90519726,3.1799946470000004517,1.0,1.0
22725,141606766363.62953217,2.387910000000000199,0.0,0.0
22726,141606766363.63515967,1.0336000000000000743,1.0,0.0
22727,141609959775.30924961,3.0095499999999999474,3.0,1.0
22728,141628784190.99047278,1.8233577700000000998,1.0,1.0
22729,141638034803.75793242,0.52205776999999997656,1.0,0.0
22731,141641555711.72787517,0.788131000000000026,1.0,0.0
22730,141641555711.73986913,0.6868580000000000796,0.0,0.0
22732,141642007494.07271473,1.3216064999999999063,0.0,0.0
22733,141642551203.35704419,2.337021000000000015,0.0,1.0
22734,141645760840.11221723,0.79784800000000000164,1.0,0.0
22735,141649665792.6867897,0.41051599999999999202,0.0,0.0
22736,141658745975.59064797,2.8134410000000000807,0.0,0.0
22737,141658745975.6030114,2.145191299999999579,1.0,0.0
22738,141660023690.18417539,0.49900099999999997236,1.0,0.0
22739,141662838544.98004757,2.4209800000000001319,1.0,1.0
22740,141665083897.56890552,1.789870000000000072,0.0,0.0
22741,141668896364.12906839,2.0077099999999998836,3.0,1.0
22742,141676170467.1229154,3.301783780000000057,0.0,1.0
22743,141676653340.33847557,1.2964800000000000768,1.0,0.0
22744,141696207793.65311591,0.8608820000000000361,0.0,0.0
22745,141707625657.35481076,4.1726330000000002585,0.0,1.0
22746,141714258835.52268487,0.44437500000000001998,3.0,0.0
22747,141725863504.40684555,4.4850399999999996936,0.0,0.0
22749,141729696657.02660792,2.0959900000000000198,2.0,1.0
22748,141729696657.63940838,2.8897389000000002213,0.0,1.0
22750,141734623602.97477858,3.6392083390000000698,1.0,1.0
22751,141740700568.84730206,2.5222333999999997367,0.0,1.0
22752,141740841939.76293023,1.638430000000000053,0.0,1.0
22753,141746385334.96485592,2.0131600000000000605,2.0,1.0
22754,141763671242.1547145,1.8926579999999999515,2.0,1.0
22755,141765484426.67890981,2.2671899999999998165,2.0,1.0
22756,141785163921.30973145,1.946479999999999988,1.0,0.0
22757,141798487084.11657299,0.58984599999999998143,1.0,0.0
22758,141798522235.79308656,1.0413033000000000428,0.0,0.0
22759,141800254934.69128151,0.61709300000000000264,1.0,0.0
22760,141800254936.32172129,5.128670705999999413,2.0,1.0
22761,141802399426.5100498,0.8104430000000000245,0.0,0.0
22762,141803127503.41209948,2.9858920000000002126,1.0,1.0
22763,141808906221.91299143,0.56037000000000003475,1.0,0.0
22764,141819885086.56817771,1.2244421000000000888,1.0,0.0
22765,141819885088.49238428,1.9887566000000000965,1.0,1.0
22766,141821992722.0083889,0.85038000000000002476,2.0,0.0
22767,141831949902.22432353,2.0231950000000002987,0.0,1.0
22768,141853271772.35163276,2.7469256600000000468,0.0,1.0
22769,141854741924.36078055,0.4791230000000000211,0.0,0.0
22770,141854986008.24007553,3.7791459999999998942,0.0,1.0
22771,141854986013.46236569,2.5835681999999997593,3.0,1.0
22772,141865595070.88182385,0.80620320000000011973,1.0,0.0
22773,141869621520.85703792,1.5879900000000000126,1.0,0.0
22774,141874790044.76878686,0.41008200000000000207,3.0,0.0
22775,141885281693.15333116,1.3388478999999999797,1.0,0.0
22776,141885281695.74499317,1.8976948999999998513,1.0,1.0
22777,141894039560.8205165,2.254449999999999843,2.0,0.0
22779,141896174829.83280183,1.0938585999999999032,1.0,0.0
22778,141896174829.85511288,3.572039999999999882,0.0,0.0
22780,141924618529.9198828,0.9888670000000000515,1.0,0.0
22781,141930466190.44963564,0.6748030000000000417,0.0,0.0
22782,141931570805.8996961,1.1133299999999999308,1.0,0.0
22783,141939145188.27713777,0.44503399999999998515,2.0,0.0
22784,141939825305.52764842,3.68271000000000015,0.0,1.0
22785,141948078236.01459518,1.8688400000000000567,1.0,1.0
22786,141958071051.61620143,0.49717768000000001072,0.0,0.0
22787,141962608646.21314113,1.0485199999999998965,1.0,0.0
22788,141963246953.3420931,0.6332809999999999828,1.0,0.0
22789,141963924028.9688189,0.44201850000000003638,0.0,0.0
22790,141966600878.91785906,0.56607499999999999485,2.0,0.0
22791,141967587742.46222857,0.78495929999999991544,0.0,0.0
22792,141969621001.41013253,0.72375000000000000444,0.0,0.0
22793,141995541706.28763928,1.2049300000000000566,2.0,0.0
22794,142005621430.48856,1.1758599999999999053,1.0,0.0
22795,142006078195.41966137,0.77639999999999997904,1.0,0.0
22796,142010278475.20762748,0.47014729999999999022,0.0,0.0
22797,142010288096.40737905,0.529131000000000018,0.0,0.0
22798,142024796303.09306912,0.6221259999999999568,1.0,0.0
22799,142027187378.10616289,1.0242599999999999483,1.0,0.0
22800,142027413216.81793351,4.3764500000000001734,2.0,1.0
22801,142028928693.91303065,1.60252059899999999,1.0,1.0
22802,142035462137.23757319,1.4838599999999999568,1.0,0.0
22803,142037348472.7803941,3.0326100000000000279,0.0,1.0
22804,142042718488.14337887,2.758360000000000145,1.0,1.0
22805,142046434798.52975929,0.6000360000000000138,1.0,0.0
22806,142057691015.58479406,0.4798129999999999895,3.0,0.0
22807,142060545914.47792746,0.98197299999999998477,0.0,0.0
22808,142061833179.2106801,1.9128535200000000849,0.0,1.0
22809,142085838221.76368016,2.2680829999999998492,2.0,1.0
22810,142086667626.79018803,1.1644200000000000106,0.0,0.0
22811,142087786347.97113228,1.9087719000000000769,0.0,0.0
22812,142088029234.75164448,1.0421791000000000249,0.0,0.0
22813,142091365974.15400161,2.7662700000000000067,3.0,0.0
22814,142100381958.57291043,4.2926609000000004457,1.0,1.0
22815,142102438349.55321063,0.54267229999999999634,1.0,0.0
22816,142104381861.81980313,0.8641799999999999482,1.0,0.0
22817,142119440506.37490022,2.4379742199999996366,0.0,1.0
22818,142121822569.52084458,0.44841799999999998327,0.0,0.0
22819,142123726628.72962792,0.95900499999999999634,0.0,0.0
22820,142123726630.90857828,1.7015451000000001436,1.0,1.0
22821,142124856347.16958316,0.6146310000000000384,1.0,0.0
22822,142140205416.06450365,1.767879999999999896,2.0,1.0
22823,142144097233.80532569,2.3067400000000000126,0.0,1.0
22824,142147024886.01477626,0.8363159999999999483,0.0,0.0
22825,142168730443.52678335,4.454824799999999918,0.0,1.0
22826,142169374227.41497698,0.4812279999999999891,0.0,0.0
22827,142169374229.1863316,3.2623999999999999666,1.0,1.0
22828,142169871491.12230782,1.6807000000000000828,0.0,1.0
22829,142175729038.95114678,2.0666530000000000733,0.0,1.0
22830,142184583764.57240888,2.3549905000000004307,0.0,1.0
22831,142196107102.41991569,0.96566200000000002035,3.0,0.0
22832,142196107103.75471285,4.9758674999999996658,1.0,1.0
22833,142203951220.04123323,0.68271599999999998953,1.0,0.0
22834,142205475129.1796606,2.135325100000000198,0.0,1.0
22835,142207506790.8291146,0.72372599999999998044,3.0,0.0
22836,142231753286.43861803,0.7015421000000000573,1.0,0.0
22837,142239430258.28830855,0.6241379999999999706,1.0,0.0
22838,142243218643.45884591,1.6306320000000000814,1.0,1.0
22839,142252919019.69478658,2.9587599999999998346,1.0,1.0
22840,142256831032.64111651,3.3528479999999998284,1.0,1.0
22841,142260041752.83799213,0.5266739999999999755,1.0,0.0
22842,142292763235.42077875,0.53962799999999999656,1.0,0.0
22843,142309269394.98399974,0.40158199999999999452,0.0,0.0
22844,142322271197.85537183,2.8246099999999998431,3.0,1.0
22845,142330826224.85093793,0.50601600000000002133,0.0,0.0
22846,142336471624.8835009,0.77577099999999998836,0.0,0.0
22847,142336471624.91206473,0.5502280000000000504,3.0,0.0
22848,142338140821.18442456,1.5757270000000000998,1.0,0.0
22849,142340533225.79094924,2.295921220000000318,1.0,1.0
22850,142341292736.09937628,1.0944300000000000139,0.0,0.0
22851,142341292738.26766849,1.9954600000000000115,0.0,1.0
22852,142346180917.19150357,0.42450799999999999645,0.0,0.0
22853,142351241651.17213124,0.8065309999999999979,2.0,0.0
22854,142353666382.30300395,1.0211799999999999766,1.0,0.0
22855,142382438390.11687441,0.7926429499999999573,1.0,0.0
22856,142388524280.78979528,0.7704855999999999927,1.0,0.0
22857,142390809534.00429052,0.7706253999999999049,0.0,0.0
22858,142391168688.4223684,2.3825299999999995926,3.0,1.0
22859,142394723433.57118689,2.0462240000000000428,0.0,1.0
22861,142409313845.74216168,2.1085600000000002119,2.0,0.0
22860,142409313845.74614072,0.5648090000000000055,1.0,0.0
22862,142418677490.94910778,2.4794700000000000628,2.0,0.0
22863,142419887585.87575603,1.0193250000000000366,3.0,0.0
22864,142419887588.02366988,2.3547600000000001863,2.0,1.0
22865,142422922711.95674403,2.3977369799999999067,1.0,1.0
22866,142426536956.89969595,0.7843489999999999629,1.0,0.0
22867,142426860811.05296126,0.69375710000000001543,0.0,0.0
22868,142426860811.05730978,0.85761871099999997803,1.0,0.0
22869,142447282195.55895521,0.46176232999999999862,1.0,0.0
22870,142448386444.49447429,1.1667449999999999211,1.0,0.0
22871,142453896751.73987599,1.6652869999999999617,0.0,0.0
22872,142458872298.02551132,0.6366100000000000092,0.0,0.0
22873,142460376892.02861997,0.6642850999999999617,3.0,0.0
22875,142465196549.08220787,0.41978799999999999448,2.0,0.0
22874,142465196549.09647557,1.21009000000000011,1.0,0.0
22876,142471044050.47087994,0.4431869999999999976,2.0,0.0
22877,142473618968.94082634,1.6084218999999997379,0.0,0.0
22878,142482426399.56197308,1.3277200000000000113,1.0,0.0
22879,142487081445.08429995,1.4930099999999999483,0.0,0.0
22880,142492272358.87585153,1.6252500000000000835,2.0,0.0
22881,142499582470.85834274,1.9992035700000001519,1.0,1.0
22882,142503282510.10816416,0.73294380000000003417,1.0,0.0
22883,142518231158.82618253,1.0472399999999999487,0.0,0.0
22885,142522304857.36839682,3.1009299999999999642,1.0,1.0
22884,142522304857.4556799,4.5733899999999998442,0.0,1.0
22886,142525800825.20879045,1.2028000000000000913,1.0,0.0
22887,142527002857.69307698,7.2036499999999996646,0.0,1.0
22888,142533404411.06215052,0.5682230000000000336,3.0,0.0
22889,142538375842.25991009,0.45116770000000006036,1.0,0.0
22890,142544113639.94969974,0.4549978299999999365,0.0,0.0
22891,142562106000.2331717,2.0310999999999999055,0.0,0.0
22892,142568597228.2033731,1.6283014190000000276,1.0,1.0
22893,142596884424.86415738,1.0346299999999999386,2.0,0.0
22894,142596884427.31376767,1.882092691999999623,1.0,1.0
22895,142597598853.84670497,3.7059848099999999071,1.0,1.0
22896,142602329931.72198234,0.96234459999999999447,1.0,0.0
22897,142602349075.29419957,1.5070254999999999068,1.0,0.0
22898,142603819583.75486988,0.89263000000000003453,0.0,0.0
22899,142609027025.0384151,2.344313999999999787,0.0,0.0
22900,142621119476.74557655,4.0533777999999998087,3.0,1.0
22902,142627097587.32034971,0.49799459999999995397,3.0,0.0
22901,142627097587.32694355,0.59839100000000000623,0.0,0.0
22903,142629290523.9323261,1.0677170000000000272,1.0,0.0
22904,142632537090.8889738,1.4432819999999999538,1.0,0.0
22905,142639598963.39233069,0.9271767139999999019,2.0,0.0
22906,142639598964.8315208,1.6821139999999998871,0.0,1.0
22907,142640113991.87526762,1.1757680000000001463,3.0,0.0
22908,142645716783.62577245,4.0354950999999994465,0.0,1.0
22909,142660823377.26101059,1.0521300000000000097,1.0,0.0
22910,142681195268.21382692,0.49476940000000002584,1.0,0.0
22911,142681195268.25643106,0.5490709000000000284,2.0,0.0
22912,142686529895.92095537,2.9934890000000002885,1.0,1.0
22913,142698243005.76587461,1.7658132199999998502,0.0,1.0
22914,142698584155.8586685,1.7017373999999998446,1.0,0.0
22915,142699597776.45283338,1.8479730000000000878,3.0,1.0
22916,142709319902.94414504,3.3550561000000000966,1.0,1.0
22917,142710517852.4221003,2.4450099999999999056,0.0,1.0
22918,142712423890.90795654,1.9738880000000000869,1.0,1.0
22919,142739924780.78056933,0.6175873000000000612,0.0,0.0
22920,142753012445.11911136,0.6871329999999999938,3.0,0.0
22921,142758587579.72073932,2.372175310000000259,1.0,1.0
22922,142765580120.4737429,2.8137300000000000644,3.0,1.0
22923,142767781314.05635008,1.2078600000000001558,3.0,0.0
22924,142768312704.61877921,0.5198289999999999855,1.0,0.0
22925,142773694703.98301132,1.641409969999999996,2.0,1.0
22926,142775764427.99465895,0.5072699999999999987,1.0,0.0
22927,142778165228.97541063,0.44244400000000000395,1.0,0.0
22928,142805858389.08854157,1.5790500000000000647,3.0,0.0
22929,142818806139.97080332,0.84004299999999998416,3.0,0.0
22930,142818806141.5300183,4.4985258199999993423,1.0,1.0
22931,142837835057.19890173,2.9349326099999997197,1.0,1.0
22933,142854374140.79757446,3.7983599999999997365,1.0,1.0
22932,142854374140.85859586,3.0402280000000003746,0.0,1.0
22934,142858292903.60513255,0.75786299999999995336,1.0,0.0
22935,142859175797.54470807,0.42009079999999998645,1.0,0.0
22936,142874710055.10093391,0.4393540000000000223,0.0,0.0
22937,142878777302.20250782,1.1873100000000000875,0.0,0.0
22938,142878777302.21777028,0.49646570000000000977,3.0,0.0
22939,142879126993.23047149,4.278239880000000106,0.0,1.0
22940,142886096765.07533664,0.63519199999999997885,0.0,0.0
22941,142886096766.59024216,4.467389999999999972,2.0,1.0
22942,142890245236.8758702,4.283063099999999679,0.0,1.0
22943,142899478704.78530945,2.8417883999999999922,0.0,1.0
22944,142902928346.9352265,7.840690999999999633,1.0,1.0
22945,142907536464.95127782,3.2267199999999998106,1.0,1.0
22946,142909051418.96149644,1.2566399999999999793,1.0,0.0
22947,142933817104.5945387,0.5275239099999999848,1.0,0.0
22949,142936273070.09185757,0.6701909999999999812,1.0,0.0
22948,142936273070.14222082,1.4473800000000001109,0.0,0.0
22950,142937489889.25943877,0.6799281999999999826,1.0,0.0
22951,142938092566.36356509,0.78264800000000001035,0.0,0.0
22952,142943987020.724677,0.7796389999999999709,1.0,0.0
22953,142944806578.54151672,0.71935400000000004894,1.0,0.0
22954,142949240735.67901246,1.0567699999999999871,1.0,0.0
22955,142949413700.91544285,1.2198400000000000354,1.0,0.0
22956,142951648510.53280586,0.49250509999999997346,1.0,0.0
22957,142959274264.88961487,0.8229281000000000512,1.0,0.0
22958,142970453198.770457,0.93710999999999999854,3.0,0.0
22959,142985010579.82184647,1.6665818999999997274,0.0,0.0
22960,142987927939.30721246,0.6564250999999999836,0.0,0.0
22961,142994703946.99787335,4.048724999999999241,1.0,1.0
22962,143019060644.60575862,0.9211517000000000177,0.0,0.0
22963,143019060644.64779434,0.81735570000000001833,2.0,0.0
22964,143035163251.4200162,0.61035200000000000564,1.0,0.0
22965,143043585336.57349995,1.3773320000000000007,1.0,0.0
22966,143043585338.33760703,3.9280749999999997613,0.0,1.0
22967,143061337743.30010055,1.747340182000000075,0.0,1.0
22969,143086474709.45908253,0.42949819999999999665,1.0,0.0
22968,143086474709.45987834,1.2067229999999999901,0.0,0.0
22970,143092599936.7096324,0.93359000000000003094,1.0,0.0
22971,143094516670.39064659,2.8123006489999999857,1.0,1.0
22972,143097163809.04620792,0.5387083000000000288,2.0,0.0
22973,143103296380.66340862,3.393279999999999852,3.0,1.0
22974,143103693373.38443074,0.5511829999999999785,2.0,0.0
22975,143103693376.13568063,1.7189569700000000285,0.0,1.0
22976,143106162812.5111156,2.8316400000000001569,1.0,0.0
22977,143109960128.69287597,1.9582483000000001638,3.0,1.0
22978,143116159082.82212217,1.174069999999999947,2.0,0.0
22979,143143858622.28496648,0.92580899999999999306,0.0,0.0
22980,143143858622.34803426,0.40926400000000001667,3.0,0.0
22981,143146463068.83770421,1.1320099999999999607,1.0,0.0
22982,143153312552.00473492,0.58913300000000001777,1.0,0.0
22983,143153312554.5227847,1.8516799999999999926,3.0,1.0
22984,143158648722.89117216,2.7307379999999996656,0.0,0.0
22985,143158648722.89347431,0.45932000000000000606,1.0,0.0
22986,143160065639.01714799,0.7058550000000000102,1.0,0.0
22987,143160065640.43394178,3.5107244090000002679,0.0,1.0
22988,143160439609.62304027,2.8681092999999999726,0.0,1.0
22989,143163515924.19027838,0.5855920000000000014,0.0,0.0
22990,143169856484.07845134,1.8490643069999999071,2.0,1.0
22991,143184932084.58284016,3.3449568619999996422,0.0,1.0
22992,143185412359.60782388,2.8932099999999998374,1.0,1.0
22993,143193429125.64962944,0.48670889999999999986,1.0,0.0
22994,143195908124.93308362,1.8783001999999999754,1.0,1.0
22995,143200127115.23520465,0.55156899999999997597,1.0,0.0
22996,143201054289.54497029,1.629709199999999969,0.0,1.0
22997,143203516926.47579966,1.7079601300000000208,1.0,1.0
22998,143216094354.49855141,2.5280415259999999833,0.0,1.0
22999,143216168388.58369647,3.004830000000000112,0.0,1.0
23000,143218538806.07625343,0.678512000000000004,0.0,0.0
23001,143219076597.29731676,1.6418699999999999406,1.0,1.0
23002,143224677037.87813775,0.42804199999999997805,1.0,0.0
23003,143225672539.10219164,0.767753600000000036,0.0,0.0
23004,143227428140.4812939,0.7143220000000000125,0.0,0.0
23005,143228470175.50273563,2.392100000000000115,1.0,1.0
23007,143229652669.96914124,2.0458400000000001029,2.0,1.0
23006,143229652670.46083681,3.3021150820000002568,1.0,1.0
23008,143231366151.44369443,0.7448082999999999787,0.0,0.0
23009,143234295068.31968184,1.9490380000000002703,3.0,1.0
23010,143245015666.34586425,2.0731500000000000483,0.0,0.0
23011,143245015668.50443624,2.298630000000000173,2.0,1.0
23012,143246927810.30722699,3.7589299999999998825,1.0,1.0
23013,143247077790.77226633,3.955972679999999908,0.0,1.0
23014,143267988455.51763861,1.031730000000000036,1.0,0.0
23015,143277257751.25875884,2.6494599999999999262,2.0,1.0
23016,143277661719.97356537,3.2332409999999995875,3.0,0.0
23017,143278321645.04494017,1.691741999999999857,0.0,1.0
23018,143278321645.21367987,1.7967175799999999253,1.0,1.0
23019,143285163308.15830316,0.4369253999999999638,0.0,0.0
23020,143285163308.19775249,0.5069820000000000437,1.0,0.0
23021,143296077993.34442575,3.680914999999999715,0.0,1.0
23022,143311091178.86612125,3.8534830000000002137,1.0,1.0
23023,143317007099.27372372,4.661382399999999926,1.0,1.0
23024,143326008633.14439721,3.1142593999999999,2.0,1.0
23025,143336747670.49120647,0.6061579999999999746,1.0,0.0
23026,143358884430.8245598,2.1207716599999999474,0.0,1.0
23027,143362903473.83166477,0.9410800000000000276,2.0,0.0
23028,143363120922.96262221,1.803420000000000023,0.0,1.0
23029,143368536039.71033521,3.0128599999999998715,1.0,1.0
23030,143376183616.4619865,1.9964699999999999669,1.0,1.0
23031,143406251515.26859327,6.3130183000000004157,1.0,1.0
23032,143410155238.09184629,1.8272600000000001064,0.0,0.0
23033,143410155238.09647903,1.1979200000000000959,1.0,0.0
23034,143443531784.86724687,0.5895380000000000065,0.0,0.0
23035,143451635870.8314101,4.4377300000000001745,2.0,1.0
23036,143459697378.45643976,0.7078339999999999632,3.0,0.0
23037,143468194054.14441916,1.138549999999999951,1.0,0.0
23038,143471854960.94948576,0.46852199999999999402,3.0,0.0
23039,143481996118.61485891,1.6058300000000000907,1.0,1.0
23040,143486370902.14856471,2.1932520000000002014,1.0,1.0
