#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column double[] Time Gamma
#column double[] Energy Gamma
#column double[] Id Gamma
#column double[] Time Neutron
#column double[] Energy Neutron
#column double[] Id Neutron
1.48181e-10;1.85158e-10;2.5088e-10,1.05212;0.501816;0.0442989,0;1;1,,,
1.56547e-10,0.186346,0,,,
,,,2.55679e-09;3.16194e-09;4.05967e-09;6.46803e-09;6.75992e-09;8.52368e-09;8.8211e-09,0.565194;0.629414;0.441213;0.152557;0.0510482;0.0112737;0.00274244,0;0;0;0;0;0;0
,,,3.68874e-09;4.45834e-09;4.53563e-09,0.141668;0.928342;0.103589,3;3;3
,,,5.78019e-09;5.99432e-09;6.76757e-09;8.44369e-09;2.69589e-07;5.46849e-09,0.242505;0.0910851;0.00717987;0.000508699;0.00010535;0.251018,0;0;0;0;3;3
1.64685e-10;1.82604e-10,0.310988;0.414129,0;0,,,
1.6472e-10;2.8566e-10,0.290217;0.0113495,0;0,2.85572e-09,0.091328,1
1.64059e-10,0.0812111,0,2.63179e-09;4.8837e-09;6.83958e-09;9.36237e-09;3.584e-09,0.320652;0.800416;0.0440038;0.0875863;0.208645,1;1;1;1;2
,,,3.33738e-09;4.66285e-09;9.58845e-09;1.38357e-08;1.80226e-08;2.07901e-08;2.11738e-08;2.55433e-08,1.2678;0.129656;0.0784182;0.00437806;0.00124139;0.0088427;0.000936233;0.00119596,1;1;1;1;1;1;1;1
1.64768e-10;2.77344e-10,0.069493;0.208415,0;0,,,
1.49781e-10;2.80708e-10;3.21134e-10;3.71924e-10;3.89047e-10;4.1235e-10;1.83799e-10,0.207254;0.0980088;0.0341176;0.00638657;0.0062008;0.00174181;0.0301551,1;1;1;1;1;1;2,,,
,,,4.48739e-09,0.273925,1
1.50208e-10;2.72251e-10,0.0373094;0.0215224,0;0,,,
1.52946e-10;1.63793e-10,0.315233;0.102799,0;1,,,
,,,4.8478e-09;8.28182e-09;1.26536e-08;1.48694e-08;2.65553e-08;4.37149e-09;2.00105e-09,0.50287;0.0289379;0.0155511;0.00753877;0.00360712;0.230541;3.24933,0;0;0;0;0;0;3
1.84809e-10,0.0433069,3,4.0693e-09;6.28315e-09;7.89936e-09;8.1733e-09;8.23891e-09;9.93327e-09;1.04887e-08;1.79833e-08,0.529074;0.00028491;0.136678;0.0102833;0.00320542;0.00496797;0.000313586;0.000529928,1;1;1;1;1;1;1;1
,,,7.21283e-09;7.65466e-09;1.0038e-08;1.69912e-08,0.0424003;0.176555;0.0748215;0.021548,1;1;1;1
1.54795e-10,0.0866337,1,,,
1.59861e-10;2.15912e-10;2.18251e-10,0.0117275;0.0713475;0.000232357,0;0;0,,,
1.70645e-10,0.131483,0,2.18127e-09,1.07396,1
1.57598e-10,0.00440042,1,6.68666e-09;6.92103e-09;1.33139e-08;1.92234e-08;2.0076e-08;2.5537e-08,0.185824;0.329904;0.0291773;0.0154576;0.0044251;0.00215085,0;0;0;0;0;0
1.93188e-10;1.46125e-10,0.0739687;0.496706,0;0,,,
2.00217e-10,0.282464,3,,,
,,,2.99335e-09,0.168729,3
,,,2.96851e-09;3.51831e-09;5.14785e-09;9.75423e-09;1.49857e-08;1.82134e-08;1.89409e-08;2.62868e-08,1.59165;0.141789;0.0858927;0.0159555;0.00211234;7.40602e-05;0.000930967;0.00221506,1;1;1;1;1;1;1;1
1.86405e-10;2.13248e-10,0.0123212;0.0479978,0;0,2.20805e-09;2.76648e-09,0.72373;0.388625,1;1
2.07511e-10,0.602653,2,7.50705e-09,0.211554,2
,,,5.56807e-09,0.184529,2
1.61861e-10;1.88263e-10,0.489622;0.0844457,0;3,3.70821e-09,0.439643,2
1.58526e-10,0.162729,1,,,
,,,6.49181e-09;7.21749e-09,0.0738815;0.669613,0;0
1.47412e-10,0.0559484,0,,,
,,,4.31735e-09,1.07049,1
1.52253e-10,0.116753,1,,,
1.53282e-10,0.0763443,0,,,
,,,3.11871e-09,1.15984,3
,,,2.97213e-09;3.98111e-09;5.98137e-09;6.88632e-09,0.351591;0.62068;0.282864;0.000681178,0;0;0;0
1.74088e-10;2.32442e-10,1.12328;0.0651809,1;2,8.43379e-09,0.0149216,1
1.54261e-10,0.150309,1,,,
1.5509e-10;1.95571e-10,0.10727;0.0102912,0;1,,,
1.83847e-10,0.325324,3,4.02484e-09;5.00635e-09;5.42483e-09;9.59878e-09;1.60864e-08,0.773667;0.267824;0.00525822;0.000979582;0.000162609,3;3;3;3;3
1.47615e-10,0.348672,1,4.84847e-09;1.20075e-08;1.61693e-08;2.62024e-08;2.8267e-08,0.712221;0.00404409;0.00489176;0.000562562;0.000178733,1;1;1;1;1
2.06776e-10,0.0422057,0,2.67191e-09;4.93134e-09;4.59196e-09,1.23145;0.443664;0.520656,1;1;2
,,,2.77241e-09,0.986353,1
1.93757e-10,0.064251,3,2.92038e-09,1.08249,1
2.09745e-10;5.14192e-10,0.533681;0.00722694,0;1,,,
1.84411e-10,0.0306472,3,,,
,,,9.2265e-09;1.04012e-08;1.10221e-08;1.27714e-08,0.051425;0.0487894;0.0713549;0.0295885,3;3;3;3
,,,1.88025e-09,2.19506,0
1.59008e-10;2.33175e-10,0.165724;0.0107635,0;0,,,
,,,1.36359e-09,2.08863,1
,,,2.99328e-09;3.13709e-09;6.15891e-09;6.81604e-09;7.10286e-09,1.90704;0.0345978;0.0108798;0.0202575;0.00532146,0;0;0;0;0
1.56233e-10;1.52411e-10,0.101042;0.921723,0;1,9.28348e-09,0.053091,1
1.60362e-10,2.0718,0,1.73647e-09,2.10006,0
,,,1.42211e-09,3.54106,0
1.80531e-10,0.449078,0,,,
1.91489e-10;2.19045e-10,0.209835;0.0880107,1;1,,,
1.57773e-10,0.0908594,0,4.07564e-09,0.221577,1
,,,5.35982e-09,0.0755728,0
,,,2.82395e-09,1.61826,1
,,,2.14654e-09;3.0332e-09;2.33816e-09,1.11582;0.660198;3.86704,0;0;2
,,,3.8414e-09;4.41653e-09,1.80931;0.0290687,0;0
,,,1.46864e-08;2.52091e-09;3.10152e-09,0.155237;0.498567;0.120838,0;3;3
1.98814e-10;1.86167e-10;2.20322e-10;1.90528e-10;2.156e-10,0.146552;0.537147;0.550142;0.0496431;0.0164978,1;3;3;3;3,,,
1.47242e-10,0.173189,0,,,
1.90458e-10,0.00364886,2,4.22132e-09;4.54394e-09;4.69447e-09,0.617694;0.131297;0.0917117,1;1;1
1.49012e-10,0.406313,0,,,
1.53595e-10;2.16969e-10,0.776626;0.0385778,0;0,3.59875e-09;3.68991e-09;9.61898e-09;1.20299e-08;1.32761e-08;1.42269e-08,0.719991;0.0147104;0.0353263;0.0470559;0.0144611;0.0482496,0;0;0;0;0;0
1.51206e-10,0.0739538,1,2.79226e-09;4.89227e-09,0.614362;0.430885,1;1
,,,2.14723e-09;7.14271e-09;7.22711e-09,0.667574;0.424706;0.0156897,0;2;2
1.92279e-10,0.274382,2,,,
1.84278e-10,0.0353889,2,3.28328e-09;2.22984e-09;2.51952e-09;4.54668e-09;6.14443e-09;7.51742e-09;7.593e-09;1.11162e-08,0.241981;0.270269;1.98475;0.0887363;0.0561563;0.0160977;0.000190755;0.00106106,0;1;1;1;1;1;1;1
,,,2.17228e-09,1.86251,1
,,,3.64231e-09;3.96352e-09;1.15768e-08,0.61105;0.0540275;0.245653,1;1;3
,,,7.70921e-09;8.83368e-09,0.0817364;0.0880558,1;1
,,,5.27355e-09;8.12122e-09,0.404629;0.0739006,3;3
1.6747e-10;2.33122e-10,0.340396;0.185415,1;2,2.43784e-09;1.11961e-08,0.085812;1.11349,1;3
1.51981e-10;2.23554e-10;3.27055e-10,0.0810802;0.0730208;0.0343125,0;0;0,,,
2.34808e-10,0.336972,2,5.48028e-09;5.4857e-09;6.1046e-09;6.90522e-09;1.13139e-08;1.46259e-08;1.5736e-08;2.42431e-08;5.63555e-09;6.25042e-09;7.85686e-09;1.19266e-08;1.27438e-08;1.62294e-08;3.93645e-08,1.47276;1.09354;0.0702646;0.00871271;0.00415507;0.00323127;0.000875901;0.0012366;0.376613;0.055026;0.0178436;0.000562334;0.000926947;9.57962e-05;0.000281337,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1.79074e-10;2.62543e-10;2.69431e-10,0.0990779;0.057609;0.027107,1;1;1,4.47935e-09,0.683772,1
,,,5.17405e-09,0.250244,0
,,,1.92773e-09,1.0464,3
1.99052e-10,0.12577,1,6.2737e-09;6.66949e-09;7.06334e-09;7.9806e-09;9.49818e-09;1.58545e-08;4.07773e-09,0.0992083;0.198615;0.0560703;0.000445559;0.0175005;0.00388734;0.746265,0;0;0;0;0;0;3
,,,1.06675e-08,0.0859376,0
1.75655e-10,2.0377,1,3.35184e-09;4.59385e-09,0.0423141;0.212701,0;1
2.34667e-10,0.101198,3,7.80121e-09;8.13304e-09;8.30433e-09;8.46446e-09;9.8425e-09;1.0813e-08,0.100163;0.188002;0.0195369;0.023748;0.00100866;0.00204545,2;2;2;2;2;2
,,,2.97552e-09;5.76121e-09;6.20497e-09;8.65627e-09;9.86601e-09;1.65628e-08,1.30137;0.0303255;0.156374;0.183276;0.0197955;0.0056176,0;1;2;2;2;2
,,,5.59244e-09,0.265007,0
1.5469e-10,2.27826,1,,,
1.56931e-10,0.182532,0,,,
,,,2.65394e-09;2.537e-09;2.8983e-09;4.89904e-09;4.94961e-09;5.71644e-09;1.03015e-08;1.20327e-08;2.09824e-08,1.26495;2.5073;0.0487757;8.11401e-05;0.101407;0.027203;0.0142317;0.00956336;6.51552e-05,1;2;2;2;2;2;2;2;2
1.57127e-10;1.69573e-10,0.0838446;1.09383,1;1,,,
1.75814e-10;1.86905e-10;1.96711e-10;2.16025e-10,0.110324;0.108497;0.000173748;0.041697,0;3;3;3,,,
,,,7.60152e-09,0.283383,1
1.65259e-10,0.362773,1,,,
1.51653e-10,0.108543,0,3.54722e-09;7.48359e-09;1.13255e-08;1.62988e-08,0.670718;0.15351;0.0073154;0.00530022,0;1;1;1
1.6007e-10;1.64023e-10,0.0390844;0.145945,1;1,3.59884e-09,1.22433,1
1.94077e-10,0.000231491,0,5.40778e-09,0.0235495,2
,,,2.60081e-09;3.50151e-09;4.41063e-09;1.19595e-08;1.34441e-08,1.34619;0.0970289;0.660303;0.0359366;0.00602185,1;1;1;1;1
1.58909e-10,0.0128499,1,2.82557e-09;3.05468e-09;3.62872e-09;7.76676e-09;8.52587e-09;1.92805e-08;2.35236e-09;2.88258e-09;7.66712e-09;1.11917e-08,1.46251;0.0453528;0.0157609;0.047601;0.00190313;0.0107184;1.69947;0.0942258;0.00899219;0.00391701,1;1;1;1;1;1;1;1;1;1
1.77053e-10,0.326976,0,,,
,,,5.3513e-09;4.74577e-09,0.765088;0.194438,2;3
1.88921e-10,0.0105059,1,,,
1.62476e-10,0.0398062,0,1.9114e-09,0.0193682,1
2.02382e-10,0.893579,0,,,
1.91674e-10;2.02357e-10,0.0052376;0.0885263,0;0,,,
1.51273e-10;1.66032e-10;2.18307e-10;3.75363e-10,0.276752;0.382267;0.00565055;0.00231845,0;0;0;0,,,
1.63514e-10,0.291349,0,,,
1.48803e-10;1.53729e-10;1.67737e-10;6.84328e-10,0.290884;0.126783;0.175181;0.0253557,0;1;1;1,,,
,,,4.88309e-09,0.332013,2
,,,5.59634e-09;3.47537e-09;4.51291e-09;2.45487e-08;2.72752e-08;4.04884e-08,0.245915;1.05023;0.104539;0.0049256;0.00120174;5.32539e-05,0;1;1;1;1;1
1.53178e-10;1.79605e-10;1.92661e-10;1.51807e-10;1.95826e-10,1.33012;0.31459;0.00215017;0.0875681;0.104345,0;0;0;1;3,,,
1.84933e-10;2.00506e-10,0.0897591;0.0646244,2;2,,,
,,,1.83853e-09;2.59632e-09,3.39213;0.834861,0;1
1.80414e-10;2.37916e-10,0.381842;0.205792,0;0,1.51235e-09,2.84938,0
,,,2.98789e-08,0.000509869,3
,,,6.64773e-09;7.26284e-09;9.39543e-09,0.190484;0.0742717;0.0380541,3;3;3
1.77247e-10;1.91377e-10;4.48299e-10,0.235111;0.242681;0.0362355,0;0;2,,,
1.92624e-10,0.00544117,0,4.40589e-09;5.33552e-09,0.387752;0.198253,0;0
,,,4.18046e-09;7.13426e-09,0.684062;0.00153405,0;0
,,,3.18475e-09,0.904998,3
,,,6.39883e-09;9.2363e-09;1.19527e-08;1.24075e-08;3.39561e-08;3.49259e-08;5.38125e-08,0.172055;0.0435965;0.0288674;0.0109952;0.0007162;0.000102178;0.000923602,0;0;0;0;0;0;0
1.9629e-10;1.95351e-10;2.44412e-10;2.62808e-10;1.98501e-10,0.0633081;0.42429;0.0472915;0.0210614;0.0135234,2;2;2;2;3,,,
1.46682e-10;2.65423e-10,0.055587;0.0909556,0;0,3.79872e-09;4.85766e-09,0.48109;0.25631,1;1
,,,2.41881e-09;3.10677e-09,1.06977;0.413493,1;1
1.8841e-10;1.68598e-10;2.49618e-10,0.151308;0.133034;0.0635813,0;1;1,,,
1.5203e-10,0.000368966,1,,,
6.73095e-10;1.77484e-10;1.59029e-10;2.3829e-10;3.00213e-10;3.04558e-10,0.0139072;0.252486;0.426682;0.038549;0.0964859;0.0269113,0;0;1;1;1;1,4.18689e-09,0.500718,1
,,,2.45194e-09;3.21548e-09;3.7443e-09,1.21978;0.332301;0.0654142,0;0;0
1.54617e-10;1.86739e-10,0.0986823;0.000245704,1;2,6.11361e-09;7.51538e-09,0.304931;0.0478921,1;1
1.85503e-10,0.123607,3,2.07841e-09;2.54999e-09,0.820373;1.21986,1;1
,,,2.54763e-09,1.70275,0
3.39882e-10,0.0273878,3,1.21041e-08;2.1264e-08;2.25792e-08;2.39469e-08;5.18174e-08;5.87817e-08,0.0546158;0.00768421;0.0271626;0.000411288;0.000146112;3.49063e-05,0;0;0;0;0;0
,,,5.57459e-09;7.20216e-09;8.79726e-09,0.483017;0.00116291;9.13292e-05,1;1;1
1.81291e-10,0.441585,1,,,
1.51359e-10;2.42031e-10,0.5705;0.0238841,1;1,2.45663e-09,0.47076,1
2.10977e-10,0.00209224,3,1.86179e-09;1.98245e-09;5.98415e-09;4.48351e-08;6.82464e-08;9.67454e-08,3.12505;0.020798;0.00237444;0.00062632;0.000107461;0.000172988,1;1;1;1;1;1
,,,1.89864e-09;2.89861e-09,2.52741;0.15558,0;0
,,,3.36561e-09;3.79516e-09;4.49367e-09;5.95491e-09;1.06256e-08;1.55858e-07;1.65794e-07,1.55459;0.012705;0.074309;0.00660868;0.00963729;0.00121046;2.07097e-05,2;2;2;2;2;2;2
2.13789e-10,0.236965,0,,,
1.53021e-10,0.229384,0,3.03264e-09,0.04268,2
,,,4.40995e-09,0.51388,3
1.82564e-10;1.84801e-10,0.284101;0.101011,1;1,,,
1.64179e-10,0.431005,0,,,
1.75348e-10,0.337953,1,3.45272e-08;4.03458e-08;4.08347e-08;4.94136e-08;7.45093e-08,0.00877418;0.00114509;0.000340126;0.00025158;0.000178112,0;0;0;0;0
1.58457e-10,0.301413,0,4.40603e-09,0.478936,0
1.91449e-10,0.261809,2,,,
1.62672e-10,1.01478,0,,,
1.73492e-10,0.76901,0,2.35337e-09;5.36229e-09;2.67942e-09,0.980255;0.653877;0.401262,0;0;2
1.58133e-10;2.26644e-10,0.466357;0.100669,0;0,,,
1.89463e-10;2.08193e-10,0.0458233;0.0129653,0;0,3.05753e-09,1.26832,1
,,,1.98854e-08;2.33558e-08;2.47381e-08;3.16157e-08;5.76058e-09,0.232718;0.0301771;0.00693163;0.00535144;0.354172,1;1;1;1;3
1.58895e-10,0.0100756,1,,,
1.82838e-10,0.221207,0,,,
1.60622e-10,0.00283656,1,1.67972e-09;2.92926e-09;2.97859e-09,0.312231;2.28277;0.20036,0;0;0
1.92613e-10,0.0804903,3,,,
2.12761e-10;2.18579e-10,0.0815368;1.00471,0;3,1.90747e-09,0.797461,0
1.72238e-10;2.74828e-10,0.86444;0.186217,1;1,2.92902e-09;4.17539e-09,0.54512;1.10501,0;0
1.8936e-10;2.1876e-10,0.197018;0.0401826,3;3,,,
,,,4.11083e-09,0.231154,1
,,,3.49538e-09,0.682757,3
1.66788e-10;3.05953e-10;1.98965e-10,0.00378737;0.00323934;0.044337,0;0;0,,,
1.83931e-10,0.233464,1,,,
,,,1.47516e-09;1.86928e-09,1.9974;0.868319,0;0
,,,3.17107e-09,1.83938,2
1.57017e-10,0.0437093,0,1.69743e-08;1.7975e-08;1.86624e-08;1.98539e-08;2.2076e-08;2.67231e-08;3.98872e-08;4.32975e-08;4.34974e-09,0.391243;0.0570988;0.0122605;0.0887792;0.022001;0.00207154;0.00220932;0.000322189;0.801416,0;0;0;0;0;0;0;0;1
1.59466e-10,0.0438179,1,1.88805e-09,1.23395,2
1.77469e-10;2.16767e-10,0.0274841;0.0206026,1;2,,,
,,,3.06766e-09;3.67172e-09,0.997553;0.0902885,0;0
1.62391e-10,0.870696,1,,,
,,,3.50385e-09;3.72478e-09,1.35932;0.192413,2;2
2.00048e-10;2.41134e-10,0.00428032;0.201541,2;2,,,
1.68943e-10,0.0820461,0,,,
1.63835e-10,0.0347295,1,3.05061e-09,0.729085,2
1.52988e-10,0.026128,0,,,
1.5139e-10;1.95334e-10,0.0273402;0.00329339,0;3,1.79757e-09;2.10776e-09,1.54405;0.0389523,0;0
1.48043e-10;1.6713e-10,1.87744e-05;0.0880917,0;1,,,
,,,8.95214e-09,0.22315,0
1.88133e-10;2.26846e-10,0.214927;0.0937581,3;3,1.47168e-09,1.89221,0
1.47264e-10,0.60652,1,2.98439e-09,1.70152,2
1.66696e-10;2.15128e-10;1.81129e-10;1.62705e-10;2.38024e-10,0.0738664;0.311271;0.72685;0.123887;0.27547,0;0;0;1;1,,,
,,,2.17021e-09,3.16603,1
1.6022e-10,0.112479,0,,,
1.87648e-10,0.136088,3,,,
,,,2.4842e-09;7.69492e-09;9.32558e-09;1.43702e-08,2.53935;0.110296;0.032051;0.000142728,2;2;2;2
,,,6.81126e-09;9.05956e-09;4.06151e-09;6.07518e-09;9.43772e-09,0.00113779;0.20059;0.0172345;0.467576;0.148935,0;0;0;0;0
1.53553e-10;2.22255e-10;1.84488e-10,0.100096;0.0197569;0.368945,1;1;3,,,
1.50253e-10,0.0144805,1,,,
,,,2.89728e-09;3.84068e-09;4.73147e-09;4.84178e-09;6.29037e-09;9.44514e-09;1.33585e-08;2.97892e-08;3.09318e-08;7.03646e-08;2.20085e-07,1.23722;0.0333485;0.0490929;0.0150215;0.0085406;0.00174343;0.000425405;4.10431e-05;5.74185e-05;5.78822e-05;2.62369e-05,0;0;0;0;0;0;0;0;0;0;0
,,,4.17142e-09,0.245234,0
1.64551e-10,0.278417,1,,,
,,,3.15191e-09;3.92309e-09;5.77498e-09;6.42378e-09,0.959657;0.256793;0.00712644;0.123568,1;1;1;3
1.97291e-10;1.55882e-10,2.1478;0.0251386,0;0,,,
1.5111e-10;2.36834e-10,0.128909;0.0837541,0;0,,,
,,,1.68488e-09,1.34635,0
,,,6.75556e-09;8.39861e-09,0.036645;0.102711,2;2
,,,6.26708e-09,0.0166548,1
5.88632e-10;5.90812e-10,0.00457738;0.0161243,1;1,,,
1.46662e-10;1.61295e-10,0.827028;0.297834,1;1,,,
1.68742e-10;1.79339e-10,0.0183422;0.0450034,1;1,,,
,,,4.80467e-09;7.90146e-09;1.11638e-08,0.047376;0.167531;0.00967598,0;0;0
1.9292e-10;2.00974e-10,0.0695454;0.0354218,1;1,,,
1.47436e-10;2.00228e-10;1.86393e-10,0.190612;0.0837263;0.123609,1;1;3,,,
1.82959e-10,0.0170759,1,,,
1.52403e-10;1.85958e-10;1.90963e-10;3.80823e-10,0.0478867;0.0311105;0.0297419;0.0344504,0;0;0;0,3.06457e-09;3.29489e-09;7.80705e-09;1.60921e-08,1.15129;0.569021;0.0741215;0.00329113,2;2;2;2
,,,6.4642e-09;5.71687e-09;8.03356e-09,0.280746;0.286825;0.171193,1;2;2
1.5384e-10;2.03292e-10;2.2838e-10;2.98949e-10,0.0318099;0.0435381;0.0233728;0.0127957,1;1;1;1,,,
,,,7.99338e-09;9.05984e-09;1.13629e-08;1.37426e-08;1.78082e-08;2.07956e-08;2.96446e-09;3.54863e-09,0.211503;0.00593631;0.0298261;0.00129792;0.00294599;0.00124005;1.35468;0.499136,1;1;1;1;1;1;3;3
,,,5.50664e-09;6.38896e-09;1.75097e-08;2.00417e-08;4.57164e-08;5.16263e-08;5.44263e-08;7.25926e-08;8.44069e-08;1.66754e-07,0.52429;0.00198859;0.00229212;0.000113713;0.000414797;0.00020452;0.000187296;8.81953e-05;1.18239e-05;1.34819e-05,2;2;2;2;2;2;2;2;2;2
1.63308e-10,0.00920494,0,,,
1.52688e-10,0.0726094,0,2.07551e-09,1.34322,1
1.55812e-10;1.54403e-10,0.0451633;0.671228,0;1,,,
,,,5.87444e-09;5.11717e-09;6.24588e-09;6.35847e-09;8.1334e-09,0.321718;0.466855;0.0906207;0.0967665;0.281236,1;2;2;2;2
,,,1.50413e-08;1.52012e-08;1.91032e-08;2.19015e-08;2.63081e-08,0.0233686;0.0284769;0.00511216;0.0167895;0.0222272,1;1;1;1;1
1.62466e-10;1.865e-10,0.0653596;0.268813,1;3,,,
1.71029e-10;1.92942e-10,0.400332;0.148662,1;2,2.18476e-08;2.30421e-08;2.58961e-09;3.22739e-09,0.0250857;0.00158618;0.649505;0.0510595,1;1;2;2
1.48061e-10;2.03144e-10;2.6592e-10,0.0311683;0.082856;0.0268078,0;0;0,,,
1.85145e-10;1.89243e-10;2.72636e-10,0.0766106;0.0208733;0.260751,2;3;3,,,
1.76997e-10;3.10707e-10,0.573473;0.0176429,0;0,1.09944e-08;1.27148e-08;3.17764e-09;3.81007e-09;7.69572e-09;8.00363e-09;8.41995e-09;1.28892e-08,0.0182427;0.00553442;0.989208;0.00104622;0.00618318;0.000511705;0.0136668;0.00234297,0;0;1;1;1;1;1;1
4.12306e-10;1.65035e-10;1.88986e-10,0.0215584;0.00993096;2.04337,0;0;2,3.0893e-09;3.62306e-09;9.1028e-09;1.54493e-08;1.8626e-08;2.35184e-08;3.46272e-08;4.50383e-08;5.54257e-08;6.75307e-08,1.59452;0.0116869;0.00285821;0.000267438;0.00690767;0.000848698;0.00108886;0.000286425;6.18662e-05;3.92116e-05,0;0;0;0;0;0;0;0;0;0
1.48536e-10,0.0536413,0,5.6982e-09;5.85812e-09;6.95815e-09;3.15541e-09;3.74324e-09;3.67575e-08;3.41958e-09;4.11197e-09;6.30618e-09;7.08909e-09,1.1317;0.01107;0.00527225;1.27016;0.00123179;0.000133922;0.763729;0.214716;0.267295;0.032444,1;1;1;1;1;1;3;3;3;3
1.88882e-10,0.00148729,2,,,
,,,1.26139e-07;1.37358e-07;1.41362e-07;1.92114e-07;2.05184e-07;3.72718e-07;3.84796e-07;2.79799e-09;2.94376e-09,0.000619962;0.000191878;0.000337214;0.000104258;3.53658e-05;1.25928e-05;2.41634e-05;2.2335;0.0805191,0;0;0;0;0;0;0;2;2
,,,2.83984e-09,0.0126902,3
2.26467e-10;1.49419e-10;1.47601e-10;2.91751e-10,0.065339;0.00519521;0.0617578;0.0639233,0;0;0;0,5.59208e-09,0.0864042,0
,,,7.38857e-09,0.31544,0
1.52706e-10,0.0774295,1,,,
1.52594e-10,1.21744,1,4.16181e-09;6.81241e-09;1.01436e-08,0.555792;0.0932009;0.000456323,0;0;0
,,,2.21086e-09;2.22835e-09;3.39695e-09,3.39412;0.00128073;0.0150739,1;1;1
2.1017e-10,0.0435096,2,2.79688e-09;3.66315e-09,1.05735;0.028547,1;1
1.58246e-10;1.86755e-10,1.22272;0.847632,0;3,,,
2.18126e-10;2.78563e-10,0.90988;0.124806,3;3,1.23032e-08,0.040142,2
1.5752e-10,0.0787382,1,,,
1.93286e-10;1.46555e-10;1.58948e-10,0.207766;0.126872;0.00802203,0;1;1,,,
1.84512e-10,0.0193276,0,,,
,,,2.61199e-09,0.341554,3
,,,2.0828e-09,0.704015,1
1.49709e-10;3.06117e-10;2.34614e-10,0.353316;0.103683;0.411341,0;0;2,3.80163e-09;4.99561e-09;5.86384e-09;8.90185e-09,0.956207;0.0413419;0.0621659;0.077699,1;1;1;1
1.57631e-10;2.46982e-10,0.505721;0.0267807,0;2,,,
,,,3.11858e-09;5.01408e-09;5.95745e-09;9.14595e-09;1.31397e-08;1.58825e-08;2.16301e-08;3.41883e-08;3.47542e-08;2.27251e-07,0.847891;0.248324;0.0241474;0.00461725;0.0134749;0.00121317;0.00208882;4.13959e-05;2.52005e-05;2.84658e-05,1;1;1;1;1;1;1;1;1;1
1.94394e-10,0.141914,3,,,
1.48809e-10;1.60033e-10;1.75042e-10,0.504835;0.374009;1.05389,0;1;1,2.7076e-09,0.23895,2
,,,6.66568e-09,0.00917761,2
1.66549e-10;1.68385e-10;1.53844e-10,0.159171;0.110321;0.169933,1;1;1,,,
1.61984e-10,0.225576,1,3.42613e-09;4.06151e-09,0.241235;0.622642,1;1
1.58253e-10,0.0981026,0,,,
1.55599e-10;1.58895e-10,0.176047;0.0760431,1;1,4.14688e-09;4.45936e-09;4.70524e-09;6.39475e-09;8.71945e-09;8.77411e-09,0.741631;0.109883;0.121955;0.139262;0.0731383;0.0417392,1;1;1;1;1;1
1.59545e-10;1.50287e-10;1.90304e-10,0.241357;0.309695;0.0524166,1;1;3,,,
1.52583e-10,0.827279,0,,,
1.61636e-10;1.85659e-10;2.86899e-10,0.120492;0.00126901;0.0854517,1;1;1,4.59596e-09;5.15165e-09;3.68602e-09,0.128946;0.451311;0.957405,2;2;3
1.82538e-10,0.125807,1,,,
,,,5.42782e-09,0.113551,2
1.71309e-10,0.0693431,1,,,
1.79551e-10,0.0180675,1,,,
1.50416e-10,0.169031,1,6.14634e-09;5.05624e-09,0.0616793;0.0532239,1;3
1.66135e-10,0.0968408,1,,,
,,,4.30371e-09;1.57461e-09,0.164064;5.17531,1;1
1.58464e-10;1.48466e-10;1.492e-10;2.19828e-10;3.2541e-10;3.88146e-10;4.23999e-10,0.135808;0.0502051;0.0523768;0.0304829;0.0146724;0.0055866;0.00869248,0;0;0;0;0;0;0,,,
,,,2.93962e-09;3.24572e-09;6.12039e-09,1.27344;0.0386611;0.0112447,0;0;0
,,,4.84068e-09;6.00016e-09;6.36464e-09;7.87396e-09;1.0014e-08;1.89407e-08;2.13145e-08;1.47073e-07;1.64919e-07,0.288921;0.0732459;0.0543772;0.0613497;0.0120524;0.00168257;0.00435265;0.00240976;0.000511358,1;1;1;1;1;1;1;3;3
2.25041e-10,0.221281,1,,,
,,,1.57295e-09;1.84848e-09,2.9668;1.68735,1;1
,,,3.07832e-09;3.36914e-09;3.74287e-09,0.561611;0.0166393;0.0197868,0;0;0
1.56147e-10;2.23334e-10,0.04081;0.044766,1;3,,,
1.66428e-10;2.99525e-10;1.84459e-10;1.87906e-10;2.21921e-10,0.121698;0.0019248;0.10344;0.942436;0.343057,0;0;1;1;2,7.79346e-09;1.04872e-08;1.86066e-08;3.64394e-08;3.67115e-08,0.0107213;0.225737;0.00520506;0.0058145;0.00293399,1;1;1;1;1
,,,5.32988e-09;6.97088e-09;9.84508e-09;1.2562e-08;1.97572e-08;6.17104e-08;6.73175e-08,0.329112;0.012191;0.023368;0.0139034;0.000381672;0.000107175;0.000260575,1;1;1;1;1;1;1
,,,4.34351e-09,0.390311,0
1.7306e-10,0.141942,0,2.78071e-09,0.390741,0
,,,3.90355e-09;4.0245e-09;4.79848e-09,0.519087;0.231845;0.328211,3;3;3
1.50977e-10;1.62541e-10;1.95704e-10;1.68404e-10,0.185544;2.15768;0.526463;1.88357,1;1;1;1,3.27109e-09,0.829267,1
,,,1.59402e-09;2.47051e-09;4.00462e-09;4.42976e-09,1.20471;0.713125;0.659699;0.021929,0;0;1;1
2.15766e-10,0.0737137,2,,,
